entry_time,events,positive_30m,avg_fwd_15m_pct,avg_fwd_30m_pct,avg_fwd_60m_pct,avg_fwd_120m_pct,avg_eod_pct,avg_mfe_60m_atr,avg_mae_60m_atr,failure_60m_rate,avg_vwap_extension_pct,avg_or_extension_atr
13:40,2,0.5,-0.10780503379768103,-0.11130178182201522,-0.0902767320542397,,-0.06865752732966302,1.6853608946119776,-2.3362325388757617,0.0,0.5256328958255674,3.6750065891035213
13:50,6,0.6666666666666666,-0.12173896774437624,0.015705857625997188,-0.25936581117645036,,0.010521936017036474,1.5900813229228454,-2.166695834627006,0.6666666666666666,1.110452819819474,3.016889312468154
13:55,2,0.0,-0.10802415291290557,-0.04959339793637052,-0.22424523670016572,,-0.05724908982755461,0.3726751720584252,-1.7522255746824733,1.0,0.7175338718810154,0.5868055268287352
14:05,2,0.5,0.1824050912696107,0.19135626512427617,0.48885158165122844,,0.31841715420805605,3.158621943459663,-1.607520528436809,0.5,1.1012744915488648,1.3682695512529044
14:10,5,0.6,0.35063717442316733,0.31980706525861713,0.8352807375262072,,0.7491849571755216,4.833363678797854,-1.0655598638926569,0.2,1.0249713927597526,1.1996371669098846
14:15,1,0.0,-0.16979455982728542,-0.22714239129213443,-0.4846453992421118,,-0.5161304831835856,0.7652091254752997,-3.0009505703422867,1.0,0.5984200916718141,0.33935361216733106
14:20,6,0.16666666666666666,0.0073658378435222565,-0.19267872272282402,0.3763631876438245,,0.39023024239281945,2.333218996489655,-2.256628898886414,0.5,1.5021447027994494,3.9495936678193355
14:25,2,0.5,-0.1876356213418473,-0.07904963202676751,0.17646878086120532,,0.17646878086120532,2.614518487077916,-1.5208097528768016,1.0,1.322352396138371,1.2061167704206677
14:30,2,0.0,-0.19515532374570488,-0.10720333077974264,,,-0.08004818284488291,0.9772079772079851,-2.0958009880027997,1.0,0.6949648524402496,0.5565291826759756
14:35,1,0.0,0.008113919428764937,-0.0689683151446463,,,-0.0405695971439024,1.508620689655125,-1.4784482758620499,0.0,0.6923825641942605,2.0818965517241
14:40,1,1.0,0.17955112219449898,0.7381546134663353,,,0.4389027431421333,3.349693251533756,-0.04294478527608381,0.0,1.2910474098049018,2.490797546012275
14:45,1,0.0,-0.24349519966606614,-0.6748295533602344,,,-0.5148184221511087,0.175,-4.305000000000064,1.0,0.9803678107571212,0.38500000000004775
14:50,5,0.6,0.2848317243157128,0.2592715023053227,,,0.1510697389118576,2.7469850044682182,-1.577899852051753,0.6,0.717591473646153,0.604396967224436
