split,snapshot_time,cohort,benchmark,horizon_min,leader_events,paired_sessions,leader_session_avg_atr,benchmark_session_avg_atr,spread_atr,spread_ci_low,spread_ci_high,positive_spread_session_rate
VALIDATION,09:45,PERSIST_1,BOTTOM50,30,1284,125,-0.010808641240050937,-0.019339409687777812,0.008530768447726874,-0.07745388629066893,0.09668029085931835,0.512
VALIDATION,09:45,PERSIST_1,REST,60,1284,125,-0.03337297072998516,-0.07489246395697999,0.0415194932269948,-0.07436968258222673,0.16191049807356891,0.504
VALIDATION,09:45,PERSIST_1,BOTTOM50,60,1284,125,-0.03337297072998516,-0.06957842821385302,0.03620545748386783,-0.10128156582188115,0.1628772124513833,0.544
VALIDATION,09:45,PERSIST_1,REST,120,1284,125,-0.046340818160940184,-0.1252902501347743,0.07894943197383411,-0.062156004717059406,0.21266395440794347,0.56
VALIDATION,09:45,PERSIST_1,BOTTOM50,120,1284,125,-0.046340818160940184,-0.12721910384601517,0.08087828568507496,-0.09696427565213005,0.2396376121628895,0.576
VALIDATION,09:45,PERSIST_1_CONFIRMED,REST,30,519,123,-0.006506481286476382,-0.03247606443663659,0.025969583150160198,-0.12050663049469029,0.16695911213732706,0.4715447154471545
VALIDATION,09:45,PERSIST_1_CONFIRMED,BOTTOM50,30,519,123,-0.006506481286476382,-0.025690956380651934,0.01918447509417555,-0.12076358447386354,0.16235519317279434,0.5040650406504065
VALIDATION,09:45,PERSIST_1_CONFIRMED,REST,60,519,123,-0.030597360387342322,-0.0873490871203579,0.05675172673301556,-0.13900136350708436,0.2605026183781337,0.43902439024390244
VALIDATION,09:45,PERSIST_1_CONFIRMED,BOTTOM50,60,519,123,-0.030597360387342322,-0.08329963803733063,0.05270227764998834,-0.15749991127248336,0.2638437802365682,0.4634146341463415
VALIDATION,09:45,PERSIST_1_CONFIRMED,REST,120,519,123,0.012857769884468857,-0.13988277047694345,0.15274054036141238,-0.054086244487453625,0.37745244461353106,0.5365853658536586
VALIDATION,09:45,PERSIST_1_CONFIRMED,BOTTOM50,120,519,123,0.012857769884468857,-0.1429206014496549,0.15577837133412378,-0.0888256631159627,0.3755135800505613,0.5853658536585366
VALIDATION,10:00,PERSIST_1,REST,30,1284,125,0.049472963152498335,0.006059138144642305,0.04341382500785603,-0.03432622938701539,0.1228823766770301,0.536
VALIDATION,10:00,PERSIST_1,BOTTOM50,30,1284,125,0.049472963152498335,0.00753862558353714,0.0419343375689612,-0.042840908557076285,0.12316590015477281,0.528
VALIDATION,10:00,PERSIST_1,REST,60,1284,125,0.051395671586521426,-0.03905381456036063,0.09044948614688204,-0.019860923207824743,0.1872800781308265,0.576
VALIDATION,10:00,PERSIST_1,BOTTOM50,60,1284,125,0.051395671586521426,-0.04512564937325266,0.09652132095977409,-0.016926598763540857,0.20833444505344173,0.528
VALIDATION,10:00,PERSIST_1,REST,120,1284,125,0.07098596665775321,-0.08733204793881834,0.15831801459657158,0.019071377869336655,0.2982555310769452,0.576
VALIDATION,10:00,PERSIST_1,BOTTOM50,120,1284,125,0.07098596665775321,-0.11479476489159901,0.18578073154935223,0.03557173790320019,0.33188835936904637,0.568
VALIDATION,10:00,PERSIST_1_CONFIRMED,REST,30,499,123,0.08784759765968918,-0.007701682071840162,0.09554927973152935,-0.043660476348466114,0.23714516598425645,0.5365853658536586
VALIDATION,10:00,PERSIST_1_CONFIRMED,BOTTOM50,30,499,123,0.08784759765968918,-0.007847452869733344,0.09569505052942252,-0.0528741006966329,0.24680942332316838,0.5040650406504065
VALIDATION,10:00,PERSIST_1_CONFIRMED,REST,60,499,123,0.048001435751240426,-0.056077361829998194,0.10407879758123866,-0.08509606014004892,0.2851916958430707,0.4634146341463415
VALIDATION,10:00,PERSIST_1_CONFIRMED,BOTTOM50,60,499,123,0.048001435751240426,-0.0667486597056447,0.11475009545688516,-0.10669038475449315,0.30800856061670073,0.5040650406504065
VALIDATION,10:00,PERSIST_1_CONFIRMED,REST,120,499,123,0.05457905307525375,-0.11251912512487303,0.16709817820012676,-0.05006658799744082,0.4003484758798597,0.5365853658536586
VALIDATION,10:00,PERSIST_1_CONFIRMED,BOTTOM50,120,499,123,0.05457905307525375,-0.14884447505489298,0.20342352813014677,-0.03508624702197995,0.4406683675030219,0.5528455284552846
VALIDATION,10:00,PERSIST_2,REST,30,1006,125,0.03366715231341507,0.008777149581523211,0.02489000273189186,-0.0670878258772057,0.11815499925047054,0.496
VALIDATION,10:00,PERSIST_2,BOTTOM50,30,1006,125,0.03366715231341507,0.00753862558353714,0.02612852672987795,-0.07304523214740873,0.1331675691672542,0.528
VALIDATION,10:00,PERSIST_2,REST,60,1006,125,0.018733562009281165,-0.03397522728778638,0.05270878929706756,-0.07195990375649239,0.17562523081059234,0.576
VALIDATION,10:00,PERSIST_2,BOTTOM50,60,1006,125,0.018733562009281165,-0.04512564937325266,0.06385921138253384,-0.06810757367568708,0.196644267416751,0.56
VALIDATION,10:00,PERSIST_2,REST,120,1006,125,0.04758152242538693,-0.08081817627118916,0.12839969869657605,-0.012578279402056967,0.286955434943115,0.552
VALIDATION,10:00,PERSIST_2,BOTTOM50,120,1006,125,0.04758152242538693,-0.11479476489159901,0.1623762873169859,0.000756676467466984,0.3213857059856567,0.512
VALIDATION,10:00,PERSIST_2_CONFIRMED,REST,30,375,120,0.0790530796750843,-0.0012020449999843308,0.08025512467506865,-0.08824151543860596,0.23778423337351215,0.5083333333333333
VALIDATION,10:00,PERSIST_2_CONFIRMED,BOTTOM50,30,375,120,0.0790530796750843,0.000839118466959569,0.07821396120812472,-0.08651843305438756,0.23867067361670902,0.49166666666666664
VALIDATION,10:00,PERSIST_2_CONFIRMED,REST,60,375,120,-0.02832128867592766,-0.04355234135646036,0.015231052680532679,-0.20282621391523112,0.23907730650693929,0.48333333333333334
VALIDATION,10:00,PERSIST_2_CONFIRMED,BOTTOM50,60,375,120,-0.02832128867592766,-0.04959620260962179,0.021274913933694083,-0.21973020650428135,0.29322877856988516,0.48333333333333334
VALIDATION,10:00,PERSIST_2_CONFIRMED,REST,120,375,120,0.021017975402316123,-0.10286757108860428,0.12388554649092036,-0.15038722339916144,0.4330855907994321,0.5083333333333333
VALIDATION,10:00,PERSIST_2_CONFIRMED,BOTTOM50,120,375,120,0.021017975402316123,-0.13832965882364331,0.1593476342259594,-0.1020117962572298,0.4503079803626942,0.525
VALIDATION,10:30,PERSIST_1,REST,30,1285,125,0.02419967895717899,-0.05367647603636419,0.07787615499354318,-0.001305434816363366,0.15619556538457766,0.544
VALIDATION,10:30,PERSIST_1,BOTTOM50,30,1285,125,0.02419967895717899,-0.052389861819993,0.07658954077717203,-0.008444928343658795,0.1577106695762015,0.504
VALIDATION,10:30,PERSIST_1,REST,60,1285,125,0.010782109079111774,-0.07144173743114209,0.08222384651025384,-0.01953976121990381,0.18990382435359834,0.568
VALIDATION,10:30,PERSIST_1,BOTTOM50,60,1285,125,0.010782109079111774,-0.06436987279353348,0.0751519818726453,-0.04680062235364118,0.18577752193123306,0.552
VALIDATION,10:30,PERSIST_1,REST,120,1285,125,0.10753210221726472,-0.015365648330222404,0.12289775054748713,-0.011512682260810484,0.2618941604626167,0.512
VALIDATION,10:30,PERSIST_1,BOTTOM50,120,1285,125,0.10753210221726472,-0.021887936243636066,0.1294200384609008,-0.04372936061010116,0.2969087103493041,0.552
VALIDATION,10:30,PERSIST_1_CONFIRMED,REST,30,475,120,-0.03490705602297551,-0.06164508359524735,0.02673802757227184,-0.10834773733475733,0.1572676208699272,0.5166666666666667
VALIDATION,10:30,PERSIST_1_CONFIRMED,BOTTOM50,30,475,120,-0.03490705602297551,-0.06812718393254516,0.03322012790956965,-0.10654438827054057,0.16758301058868033,0.4666666666666667
VALIDATION,10:30,PERSIST_1_CONFIRMED,REST,60,475,120,-0.11252056976521144,-0.088488687498763,-0.024031882266448458,-0.24473323804028563,0.17472027011711536,0.43333333333333335
VALIDATION,10:30,PERSIST_1_CONFIRMED,BOTTOM50,60,475,120,-0.11252056976521144,-0.0928900211470982,-0.019630548618113235,-0.2079192277307056,0.18883978254458814,0.425
VALIDATION,10:30,PERSIST_1_CONFIRMED,REST,120,475,120,0.0668691193323104,-0.033502912628423684,0.10037203196073417,-0.16588511520428212,0.37565947400682637,0.5
VALIDATION,10:30,PERSIST_1_CONFIRMED,BOTTOM50,120,475,120,0.0668691193323104,-0.053419341887927234,0.12028846122023769,-0.15738491745437302,0.3875824285489004,0.5083333333333333
VALIDATION,10:30,PERSIST_2,REST,30,939,125,0.01695783706361823,-0.05068350016769305,0.06764133723131127,-0.01639786254405533,0.1565429060416711,0.528
VALIDATION,10:30,PERSIST_2,BOTTOM50,30,939,125,0.01695783706361823,-0.052389861819993,0.06934769888361123,-0.022915648946025574,0.16485926294877296,0.496
VALIDATION,10:30,PERSIST_2,REST,60,939,125,0.02640209265898423,-0.07000492539711511,0.09640701805609933,-0.019943577689328515,0.2200274067447885,0.52
VALIDATION,10:30,PERSIST_2,BOTTOM50,60,939,125,0.02640209265898423,-0.06436987279353348,0.09077196545251773,-0.03470578055855926,0.2107503088919895,0.568
VALIDATION,10:30,PERSIST_2,REST,120,939,125,0.13525276785338364,-0.013727600764277197,0.14898036861766087,-0.010532254197950773,0.3070703664549861,0.536
VALIDATION,10:30,PERSIST_2,BOTTOM50,120,939,125,0.13525276785338364,-0.021887936243636066,0.15714070409701972,-0.023500461978026337,0.34612308868596336,0.52
VALIDATION,10:30,PERSIST_2_CONFIRMED,REST,30,334,117,-0.03226132178796189,-0.05096919172024267,0.01870786993228077,-0.1329228082432968,0.1747384088186179,0.49572649572649574
VALIDATION,10:30,PERSIST_2_CONFIRMED,BOTTOM50,30,334,117,-0.03226132178796189,-0.05896004159752662,0.02669871980956475,-0.13195308479396736,0.18731709165493057,0.47863247863247865
VALIDATION,10:30,PERSIST_2_CONFIRMED,REST,60,334,117,0.005293183961354802,-0.08342059051721433,0.08871377447856912,-0.13380076498697638,0.31296694375867823,0.5128205128205128
VALIDATION,10:30,PERSIST_2_CONFIRMED,BOTTOM50,60,334,117,0.005293183961354802,-0.08841119864741374,0.09370438260876852,-0.12947875181465368,0.32987952112488206,0.5042735042735043
VALIDATION,10:30,PERSIST_2_CONFIRMED,REST,120,334,117,0.20078112160063114,-0.03627641025192011,0.2370575318525512,-0.09066729243933892,0.5547725291358357,0.5213675213675214
VALIDATION,10:30,PERSIST_2_CONFIRMED,BOTTOM50,120,334,117,0.20078112160063114,-0.06284685063481628,0.26362797223544726,-0.03610394297862034,0.572022280306666,0.5128205128205128
VALIDATION,10:30,PERSIST_3,REST,30,774,125,0.004933988091313933,-0.04923454393252043,0.05416853202383436,-0.04567340112755803,0.1535413353396588,0.568
VALIDATION,10:30,PERSIST_3,BOTTOM50,30,774,125,0.004933988091313933,-0.052389861819993,0.057323849911306936,-0.04800938712437211,0.1711106647368032,0.544
VALIDATION,10:30,PERSIST_3,REST,60,774,125,0.026356613257310754,-0.0688832398911931,0.09523985314850388,-0.030383692615477777,0.22192978592373921,0.536
VALIDATION,10:30,PERSIST_3,BOTTOM50,60,774,125,0.026356613257310754,-0.06436987279353348,0.09072648605084425,-0.05008430824606423,0.21286450859299832,0.552
VALIDATION,10:30,PERSIST_3,REST,120,774,125,0.10351986074185025,-0.009416355462878286,0.1129362162047285,-0.04628911350019552,0.2865800901052437,0.576
VALIDATION,10:30,PERSIST_3,BOTTOM50,120,774,125,0.10351986074185025,-0.021887936243636066,0.12540779698548632,-0.06904218508136246,0.30402291941179876,0.56
VALIDATION,10:30,PERSIST_3_CONFIRMED,REST,30,274,113,-0.04767157402378218,-0.05714562360868552,0.009474049584903341,-0.16006370743318854,0.17074091883776718,0.48672566371681414
VALIDATION,10:30,PERSIST_3_CONFIRMED,BOTTOM50,30,274,113,-0.04767157402378218,-0.06632163641680354,0.018650062393021388,-0.14870967944982957,0.19178766815368783,0.48672566371681414
VALIDATION,10:30,PERSIST_3_CONFIRMED,REST,60,274,113,-0.04342819067902805,-0.09202563931387107,0.048597448634843,-0.20429873447024688,0.2978290928722012,0.504424778761062
VALIDATION,10:30,PERSIST_3_CONFIRMED,BOTTOM50,60,274,113,-0.04342819067902805,-0.10019937745327931,0.05677118677425123,-0.1750333757086607,0.31780555937349986,0.504424778761062
VALIDATION,10:30,PERSIST_3_CONFIRMED,REST,120,274,113,0.14845189868369357,-0.006517271850159453,0.15496917053385303,-0.1817916849789133,0.4958036096690656,0.5309734513274337
VALIDATION,10:30,PERSIST_3_CONFIRMED,BOTTOM50,120,274,113,0.14845189868369357,-0.030835249227000094,0.1792871479106937,-0.17963783774916467,0.548608261266835,0.5309734513274337
VALIDATION,11:00,PERSIST_1,REST,30,1285,125,0.010041650901002836,-0.025781124807222455,0.035822775708225306,-0.05748475583573934,0.12701904273026052,0.56
VALIDATION,11:00,PERSIST_1,BOTTOM50,30,1285,125,0.010041650901002836,-0.026457474850783484,0.036499125751786314,-0.06985189486747509,0.13766982583089132,0.56
VALIDATION,11:00,PERSIST_1,REST,60,1285,125,0.030952945897823183,-0.07783104249808237,0.10878398839590554,-0.024214573801217245,0.2422320884157329,0.608
VALIDATION,11:00,PERSIST_1,BOTTOM50,60,1285,125,0.030952945897823183,-0.11290123793955749,0.14385418383738063,-0.0010204273681306535,0.28336351536324184,0.608
VALIDATION,11:00,PERSIST_1,REST,120,1285,125,0.19957594152348515,0.06341138066894172,0.1361645608545435,-0.037624503048552714,0.3249320752613143,0.552
VALIDATION,11:00,PERSIST_1,BOTTOM50,120,1285,125,0.19957594152348515,0.052403342010948165,0.14717259951253703,-0.059390255776103684,0.3441610579968291,0.552
VALIDATION,11:00,PERSIST_1_CONFIRMED,REST,30,461,120,0.11919499347974041,-0.02898224124476563,0.14817723472450603,-0.023315803243976682,0.32614332245051314,0.5416666666666666
VALIDATION,11:00,PERSIST_1_CONFIRMED,BOTTOM50,30,461,120,0.11919499347974041,-0.030927869616654887,0.1501228630963953,-0.030685198760307755,0.3551901082412324,0.5333333333333333
VALIDATION,11:00,PERSIST_1_CONFIRMED,REST,60,461,120,0.07539577302768004,-0.0616062080670069,0.13700198109468692,-0.10109108633210843,0.40407902259604117,0.525
VALIDATION,11:00,PERSIST_1_CONFIRMED,BOTTOM50,60,461,120,0.07539577302768004,-0.10687719923772425,0.18227297226540431,-0.06381783371386238,0.43123453336416323,0.5583333333333333
VALIDATION,11:00,PERSIST_1_CONFIRMED,REST,120,461,120,0.31078054619244005,0.08157383358727409,0.22920671260516604,-0.08667084491169216,0.5619923412661576,0.55
VALIDATION,11:00,PERSIST_1_CONFIRMED,BOTTOM50,120,461,120,0.31078054619244005,0.06682749549889963,0.24395305069354045,-0.07822421506522839,0.5955728810056301,0.5666666666666667
VALIDATION,11:00,PERSIST_2,REST,30,1023,125,0.008184528881082924,-0.024563619631759317,0.032748148512842204,-0.06313028512973436,0.13024026590409826,0.528
VALIDATION,11:00,PERSIST_2,BOTTOM50,30,1023,125,0.008184528881082924,-0.026457474850783484,0.03464200373186639,-0.07095612634049793,0.14893091775203046,0.552
VALIDATION,11:00,PERSIST_2,REST,60,1023,125,0.027458168158530367,-0.07445868272844157,0.10191685088697192,-0.02918718458858102,0.2438715968318643,0.552
VALIDATION,11:00,PERSIST_2,BOTTOM50,60,1023,125,0.027458168158530367,-0.11290123793955749,0.1403594060980878,-0.00384872702784868,0.28367328338301034,0.6
VALIDATION,11:00,PERSIST_2,REST,120,1023,125,0.21104742271009094,0.06678951520188565,0.1442579075082052,-0.036348225903260506,0.3243179558061015,0.56
VALIDATION,11:00,PERSIST_2,BOTTOM50,120,1023,125,0.21104742271009094,0.052403342010948165,0.1586440806991428,-0.03576034550795946,0.3710968712407706,0.6
VALIDATION,11:00,PERSIST_2_CONFIRMED,REST,30,351,115,0.14795178648521237,-0.0312665889411844,0.17921837542639688,-0.03695346760166713,0.41432976788374093,0.5043478260869565
VALIDATION,11:00,PERSIST_2_CONFIRMED,BOTTOM50,30,351,115,0.14795178648521237,-0.03740271663115002,0.18535450311636256,-0.031892038414128944,0.41661482786673687,0.4956521739130435
VALIDATION,11:00,PERSIST_2_CONFIRMED,REST,60,351,115,0.12157080777345662,-0.0761201327073085,0.19769094048076513,-0.0700410354146768,0.44859599911504244,0.5130434782608696
VALIDATION,11:00,PERSIST_2_CONFIRMED,BOTTOM50,60,351,115,0.12157080777345662,-0.1263000788480003,0.2478708866214569,-0.028216536132124593,0.5227297076090016,0.5565217391304348
VALIDATION,11:00,PERSIST_2_CONFIRMED,REST,120,351,115,0.3513037988320249,0.07706387305672269,0.27423992577530215,-0.07856810565798346,0.6080062869584051,0.5478260869565217
VALIDATION,11:00,PERSIST_2_CONFIRMED,BOTTOM50,120,351,115,0.3513037988320249,0.05374147223720656,0.29756232659481835,-0.09257635046183291,0.697132492274245,0.5652173913043478
VALIDATION,11:00,PERSIST_3,REST,30,800,125,0.030076149036027573,-0.025567735430255478,0.05564388446628306,-0.049990250530410986,0.1610888485574714,0.536
VALIDATION,11:00,PERSIST_3,BOTTOM50,30,800,125,0.030076149036027573,-0.026457474850783484,0.05653362388681107,-0.056436335469956384,0.15991032915424835,0.544
VALIDATION,11:00,PERSIST_3,REST,60,800,125,0.04736569148001369,-0.07425354965153204,0.12161924113154575,-0.0229285122747487,0.25638607804488167,0.552
VALIDATION,11:00,PERSIST_3,BOTTOM50,60,800,125,0.04736569148001369,-0.11290123793955749,0.16026692941957116,0.014639697313341417,0.3107751356354393,0.592
VALIDATION,11:00,PERSIST_3,REST,120,800,125,0.20252328084153234,0.06974754929649728,0.13277573154503505,-0.059222693141600016,0.3423681999622256,0.52
VALIDATION,11:00,PERSIST_3,BOTTOM50,120,800,125,0.20252328084153234,0.052403342010948165,0.1501199388305842,-0.08572532665109667,0.36389156639174114,0.576
VALIDATION,11:00,PERSIST_3_CONFIRMED,REST,30,276,109,0.19885995393031664,-0.03207705132503062,0.23093700525534736,0.001850015347227539,0.47684914004301754,0.5045871559633027
VALIDATION,11:00,PERSIST_3_CONFIRMED,BOTTOM50,30,276,109,0.19885995393031664,-0.03234680828366259,0.23120676221397923,-0.017783353729390126,0.4637047649948931,0.4954128440366973
VALIDATION,11:00,PERSIST_3_CONFIRMED,REST,60,276,109,0.2435936261550583,-0.08466923291298316,0.3282628590680415,0.04904996727533165,0.6175977584068275,0.5504587155963303
VALIDATION,11:00,PERSIST_3_CONFIRMED,BOTTOM50,60,276,109,0.2435936261550583,-0.13055165267200267,0.37414527882706106,0.07347612309339459,0.6766683809058669,0.5871559633027523
VALIDATION,11:00,PERSIST_3_CONFIRMED,REST,120,276,109,0.4887927563378591,0.05368606997649555,0.43510668636136346,0.040129056418258306,0.8713449150885428,0.5504587155963303
VALIDATION,11:00,PERSIST_3_CONFIRMED,BOTTOM50,120,276,109,0.4887927563378591,0.04327808429548878,0.4455146720423704,0.028499386053932308,0.8620826987683897,0.5596330275229358
VALIDATION,12:00,PERSIST_1,REST,30,1285,125,0.11157961627576143,0.1381601594413483,-0.026580543165586855,-0.12236865619028342,0.08486493734926816,0.456
VALIDATION,12:00,PERSIST_1,BOTTOM50,30,1285,125,0.11157961627576143,0.15398645220325416,-0.042406835927492705,-0.15436373036453005,0.0821308466423763,0.472
VALIDATION,12:00,PERSIST_1,REST,60,1285,125,0.17719728292979547,0.15596382257107205,0.02123346035872341,-0.12071484278352183,0.16997667656801763,0.52
VALIDATION,12:00,PERSIST_1,BOTTOM50,60,1285,125,0.17719728292979547,0.18197497555508965,-0.004777692625294185,-0.1518114018793949,0.1473644981806197,0.472
VALIDATION,12:00,PERSIST_1,REST,120,1285,125,-0.0616696420325029,-0.004922168838186717,-0.056747473194316174,-0.2514000443336712,0.1496797400522733,0.44
VALIDATION,12:00,PERSIST_1,BOTTOM50,120,1285,125,-0.0616696420325029,0.051845816412963444,-0.11351545844546637,-0.33020187885530927,0.11452255967606387,0.416
VALIDATION,12:00,PERSIST_1_CONFIRMED,REST,30,385,114,0.12264530115011686,0.14968249693601612,-0.02703719578589921,-0.21130789308459424,0.169454514161243,0.45614035087719296
VALIDATION,12:00,PERSIST_1_CONFIRMED,BOTTOM50,30,385,114,0.12264530115011686,0.17086622411375343,-0.04822092296363658,-0.2524535493706066,0.15118580757291733,0.47368421052631576
VALIDATION,12:00,PERSIST_1_CONFIRMED,REST,60,385,114,0.19567700068296653,0.20653382836390416,-0.010856827680937608,-0.26342082849812887,0.241314602921204,0.47368421052631576
VALIDATION,12:00,PERSIST_1_CONFIRMED,BOTTOM50,60,385,114,0.19567700068296653,0.2388030074063188,-0.04312600672335224,-0.310733500169593,0.22872645744704465,0.49122807017543857
VALIDATION,12:00,PERSIST_1_CONFIRMED,REST,120,385,114,0.03831219073910322,0.02562467772185752,0.012687513017245678,-0.3429628492473366,0.38319965759067126,0.4824561403508772
VALIDATION,12:00,PERSIST_1_CONFIRMED,BOTTOM50,120,385,114,0.03831219073910322,0.09527679758116916,-0.05696460684206598,-0.4331193843096658,0.3279152261099996,0.4473684210526316
VALIDATION,12:00,PERSIST_2,REST,30,971,125,0.1624383497299923,0.13506872982368168,0.02736961990631061,-0.08683785288826491,0.1377447811815727,0.552
VALIDATION,12:00,PERSIST_2,BOTTOM50,30,971,125,0.1624383497299923,0.15398645220325416,0.008451897526738155,-0.11092055677898974,0.12684577771624572,0.544
VALIDATION,12:00,PERSIST_2,REST,60,971,125,0.2580401082570099,0.15304399814210462,0.10499611011490524,-0.05625149209629165,0.28222668476072743,0.576
VALIDATION,12:00,PERSIST_2,BOTTOM50,60,971,125,0.2580401082570099,0.18197497555508965,0.07606513270192022,-0.0949769085049309,0.24653054535246535,0.576
VALIDATION,12:00,PERSIST_2,REST,120,971,125,0.003172893583908651,-0.007924138439182556,0.01109703202309116,-0.2122708719269511,0.25036237258409405,0.44
VALIDATION,12:00,PERSIST_2,BOTTOM50,120,971,125,0.003172893583908651,0.051845816412963444,-0.048672922829054804,-0.3202628606533723,0.2352422870314403,0.424
VALIDATION,12:00,PERSIST_2_CONFIRMED,REST,30,279,106,0.20303483210152834,0.15319650366665222,0.049838328434876095,-0.1765563580776245,0.2640464931451483,0.5188679245283019
VALIDATION,12:00,PERSIST_2_CONFIRMED,BOTTOM50,30,279,106,0.20303483210152834,0.16934682124044137,0.03368801086108697,-0.2011565411287432,0.25351363199583515,0.5094339622641509
VALIDATION,12:00,PERSIST_2_CONFIRMED,REST,60,279,106,0.33668165305923253,0.22250432637468406,0.11417732668454852,-0.16588143886250803,0.4078731705544646,0.4811320754716981
VALIDATION,12:00,PERSIST_2_CONFIRMED,BOTTOM50,60,279,106,0.33668165305923253,0.2579544560049817,0.07872719705425088,-0.1917987775521802,0.3714360682592487,0.5
VALIDATION,12:00,PERSIST_2_CONFIRMED,REST,120,279,106,0.1208330145402772,0.022853347616090106,0.0979796669241871,-0.3180206098159213,0.5213312325547055,0.4811320754716981
VALIDATION,12:00,PERSIST_2_CONFIRMED,BOTTOM50,120,279,106,0.1208330145402772,0.09521786353805353,0.025615151002223696,-0.41397157837269793,0.4714722945251783,0.4716981132075472
VALIDATION,12:00,PERSIST_3,REST,30,825,125,0.1885200448301013,0.13429817903629124,0.05422186579381001,-0.07147231807430034,0.17960148109768412,0.536
VALIDATION,12:00,PERSIST_3,BOTTOM50,30,825,125,0.1885200448301013,0.15398645220325416,0.034533592626847166,-0.10551781820968167,0.1823465887593848,0.512
VALIDATION,12:00,PERSIST_3,REST,60,825,125,0.29783438892090563,0.1528356675082779,0.1449987214126277,-0.04901761611086091,0.34986251111427064,0.52
VALIDATION,12:00,PERSIST_3,BOTTOM50,60,825,125,0.29783438892090563,0.18197497555508965,0.11585941336581597,-0.07232273705171312,0.30863414466446837,0.56
VALIDATION,12:00,PERSIST_3,REST,120,825,125,0.04000423635907501,-0.007504092120851663,0.047508328479926656,-0.20570812688999174,0.31910821196892464,0.464
VALIDATION,12:00,PERSIST_3,BOTTOM50,120,825,125,0.04000423635907501,0.051845816412963444,-0.011841580053888454,-0.2932575350734644,0.29071786387544307,0.448
VALIDATION,12:00,PERSIST_3_CONFIRMED,REST,30,235,102,0.18980325947506504,0.16122938371965234,0.028573875755412766,-0.21809010113047464,0.28755396532126176,0.49019607843137253
VALIDATION,12:00,PERSIST_3_CONFIRMED,BOTTOM50,30,235,102,0.18980325947506504,0.17706190178789627,0.012741357687168884,-0.2441288871945155,0.27629764967115406,0.4803921568627451
VALIDATION,12:00,PERSIST_3_CONFIRMED,REST,60,235,102,0.3522208627327726,0.21959148029423264,0.13262938243854,-0.18904616854292103,0.47334268995999856,0.4803921568627451
VALIDATION,12:00,PERSIST_3_CONFIRMED,BOTTOM50,60,235,102,0.3522208627327726,0.2551021496778838,0.09711871305488881,-0.235792156360481,0.4087727349949741,0.49019607843137253
VALIDATION,12:00,PERSIST_3_CONFIRMED,REST,120,235,102,0.17636390446183423,0.040325592472816175,0.13603831198901808,-0.3275999401003211,0.6089272003031536,0.46078431372549017
VALIDATION,12:00,PERSIST_3_CONFIRMED,BOTTOM50,120,235,102,0.17636390446183423,0.11328905921202255,0.06307484524981166,-0.39305569878472313,0.5371809715460919,0.45098039215686275
